ID,date,temp,maxt,pcp,ws,minh,avgh,light
AWS_726,2014-06-18,21.2,24.1,0,2.8,,,
AWS_727,2014-06-18,17.5,21.8,10.5,2.6,,,
AWS_751,2014-06-18,18.1,21.9,20,2.7,,,
AWS_752,2014-06-18,19.5,24,0,3.8,,,
AWS_753,2014-06-18,13.8,15.9,23,3.1,,,
AWS_779,2014-06-18,20.6,24.2,1,3.4,,,
AWS_780,2014-06-18,21.1,25.2,0.5,3.7,,,
AWS_781,2014-06-18,19.8,22.6,2.5,4,,,
AWS_782,2014-06-18,15,17.8,18,4.3,,,
AWS_792,2014-06-18,20.1,24.3,5.5,3.8,,,
AWS_793,2014-06-18,21.2,25.6,0,2.1,,,
AWS_855,2014-06-18,20.8,23.8,0,3.2,,,
AWS_870,2014-06-18,10.8,11.7,23,2.4,,,
AWS_871,2014-06-18,10.3,11.3,11,5.2,,,
AWS_884,2014-06-18,19.9,23.9,0,2,,,
AWS_885,2014-06-18,18.9,22.6,2.5,4.5,,,
ASOS_184,2014-06-19,21.8,24.3,0,1.9,71,80.9,11.5
ASOS_185,2014-06-19,20.9,23.9,0,2.9,73,88.9,11.7
ASOS_188,2014-06-19,21.5,26.1,0,1.9,62,82.5,9.8
ASOS_189,2014-06-19,22.2,25.9,0,1.4,62,76.4,11.1
AWS_328,2014-06-19,22,25.8,0,0.5,,,
AWS_329,2014-06-19,22,25.8,0,0.5,,,
AWS_330,2014-06-19,19.8,24.3,0,1.6,,,
AWS_685,2014-06-19,20.8,25.7,0,1.9,,,
AWS_724,2014-06-19,NA,NA,NA,NA,,,
AWS_725,2014-06-19,21,25.1,0,2,,,
AWS_726,2014-06-19,21.3,23.9,0,2.5,,,
AWS_727,2014-06-19,19.8,24.1,0,1.6,,,
AWS_751,2014-06-19,20.5,25.4,0,1.5,,,
AWS_752,2014-06-19,20.6,25,0,2.5,,,
AWS_753,2014-06-19,15.1,20.8,0,0.9,,,
AWS_779,2014-06-19,21.1,25.4,0,1.5,,,
AWS_780,2014-06-19,20.7,24.7,0,1.7,,,
AWS_781,2014-06-19,20.3,23.8,0,2.2,,,
AWS_782,2014-06-19,17.9,21.9,0,2.2,,,
AWS_792,2014-06-19,21.6,26.8,0,2.2,,,
AWS_793,2014-06-19,21.9,26.7,0,2.2,,,
AWS_855,2014-06-19,21.8,26,0,2.7,,,
AWS_870,2014-06-19,13,17.9,0,1.4,,,
AWS_871,2014-06-19,14.4,19.8,0,2.4,,,
AWS_884,2014-06-19,19.7,23.5,0,1.3,,,
AWS_885,2014-06-19,20.1,24.9,0,2.1,,,
ASOS_184,2014-06-20,22.6,25.9,0,2.5,60,75.6,2.5
ASOS_185,2014-06-20,21.9,24.6,0,4.7,74,86.6,3.1
ASOS_188,2014-06-20,21.1,23.7,0.2,2.6,82,92.5,0.8
ASOS_189,2014-06-20,22.5,25.5,0,2.6,68,83.6,2.4
AWS_328,2014-06-20,23,25.9,0,1.2,,,
AWS_329,2014-06-20,23,25.9,0,1.2,,,
AWS_330,2014-06-20,20.4,23.7,0.5,2.9,,,
AWS_685,2014-06-20,21.4,24.5,0,NA,,,
AWS_724,2014-06-20,NA,NA,NA,NA,,,
AWS_725,2014-06-20,21.4,24.4,0,2.2,,,
AWS_726,2014-06-20,21.4,22.5,0,4.4,,,
AWS_727,2014-06-20,20,23.9,0,1.2,,,
AWS_751,2014-06-20,19.7,22.9,0,3.4,,,
AWS_752,2014-06-20,20.7,23.7,0,3.4,,,
AWS_753,2014-06-20,15.9,20.7,0,0.7,,,
AWS_779,2014-06-20,21.5,26,0,1.6,,,
AWS_780,2014-06-20,21.2,24.6,0,2.1,,,
AWS_781,2014-06-20,20.5,22.8,0,3.7,,,
AWS_782,2014-06-20,17.2,19.2,1,3.9,,,
AWS_792,2014-06-20,20.4,23.4,0.5,2.6,,,
AWS_793,2014-06-20,21.5,24.1,0,4,,,
AWS_855,2014-06-20,21.6,22.5,0,6,,,
AWS_870,2014-06-20,14,18.3,0,3.9,,,
AWS_871,2014-06-20,13.8,18.6,0,4.4,,,
AWS_884,2014-06-20,20.4,23.4,0.5,3.3,,,
AWS_885,2014-06-20,19.4,22.9,0.5,2.5,,,
ASOS_184,2014-06-21,20.9,22.2,12.5,3.4,84,91.1,0
ASOS_185,2014-06-21,21.4,24.1,7.4,3.2,78,90.3,0
ASOS_188,2014-06-21,20.8,21.7,15.4,4,92,95,0
ASOS_189,2014-06-21,21.1,22.1,13,4.2,87,93.3,0
AWS_328,2014-06-21,23.2,25.4,11.5,1.4,,,
AWS_329,2014-06-21,23.2,25.4,11.5,1.4,,,
AWS_330,2014-06-21,20.9,23.7,10.5,2.9,,,
AWS_685,2014-06-21,21.1,23,10.5,4.1,,,
AWS_724,2014-06-21,NA,NA,NA,NA,,,
AWS_725,2014-06-21,20.9,22.2,11.5,5.2,,,
AWS_726,2014-06-21,20.9,21.6,9.5,6.9,,,
AWS_727,2014-06-21,19.6,23.2,7.5,2.1,,,
AWS_751,2014-06-21,18.6,19.4,23.5,4.6,,,
AWS_752,2014-06-21,20.4,23.3,8.5,1.4,,,
AWS_753,2014-06-21,16.4,20.8,13,1.8,,,
AWS_779,2014-06-21,21.6,25.5,6,2.8,,,
AWS_780,2014-06-21,20.6,21.5,18.5,3.3,,,
AWS_781,2014-06-21,20.1,21.2,10.5,5,,,
AWS_782,2014-06-21,16.5,17.5,40.5,2.5,,,
AWS_792,2014-06-21,20.8,22.1,20,4,,,
AWS_793,2014-06-21,21.6,24.9,10,4.5,,,
AWS_855,2014-06-21,21.2,22.2,3.5,9.5,,,
AWS_870,2014-06-21,13.2,14.2,37,2,,,
AWS_871,2014-06-21,13.9,17.9,22,3.5,,,
AWS_884,2014-06-21,19.8,21.1,11.5,5.1,,,
AWS_885,2014-06-21,19,19.8,24.5,3.9,,,
ASOS_184,2014-06-22,21.3,22.9,3,1.9,71,83.1,0
ASOS_185,2014-06-22,20.8,23.3,2.3,3.7,78,89.1,0.6
ASOS_188,2014-06-22,20.6,22.6,6.6,2.6,79,88.5,0
ASOS_189,2014-06-22,21.7,24.8,5,2.4,69,82.9,0.7
AWS_328,2014-06-22,22.1,24.7,5.5,0.7,,,
AWS_329,2014-06-22,22.1,24.7,5.5,0.7,,,
AWS_330,2014-06-22,19.6,22.6,4.5,1,,,
AWS_685,2014-06-22,20.7,23.2,5.5,1.1,,,
AWS_724,2014-06-22,NA,NA,NA,NA,,,
AWS_725,2014-06-22,20.6,22.3,4.5,2.1,,,
AWS_726,2014-06-22,21.2,22.9,6,2,,,
AWS_727,2014-06-22,19.1,22,4.5,2,,,
AWS_751,2014-06-22,18.5,20.8,6,2.2,,,
AWS_752,2014-06-22,19.6,22,2.5,1.7,,,
AWS_753,2014-06-22,15.5,17.4,5,1.8,,,
AWS_779,2014-06-22,21.8,24.8,2.5,2.5,,,
AWS_780,2014-06-22,21.1,24.3,6.5,2.9,,,
AWS_781,2014-06-22,19.9,21.5,4.5,1.6,,,
AWS_782,2014-06-22,16.4,18.5,7.5,3.1,,,
AWS_792,2014-06-22,20.3,22.2,6,2.5,,,
AWS_793,2014-06-22,21.1,23.4,4.5,1.8,,,
AWS_855,2014-06-22,21.3,23.2,4,2.5,,,
AWS_870,2014-06-22,12.8,15.3,9,2.1,,,
AWS_871,2014-06-22,12.1,15.3,6.5,3,,,
AWS_884,2014-06-22,19.7,21.4,5,1.3,,,
AWS_885,2014-06-22,19.2,21.7,6,3.4,,,
ASOS_184,2014-06-23,21.6,23.7,0,1.9,75,84.3,1.4
ASOS_185,2014-06-23,21.1,23.9,0,2.9,85,92.1,2.2
ASOS_188,2014-06-23,20.9,23.5,0,1.6,77,88,0.3
ASOS_189,2014-06-23,21.8,23.8,0,1.1,78,86.6,0.8
AWS_328,2014-06-23,21.4,24.8,0,0.8,,,
AWS_329,2014-06-23,21.4,24.8,0,0.8,,,
AWS_330,2014-06-23,19.6,22.4,0,1,,,
AWS_685,2014-06-23,20.7,23.4,0,1.2,,,
AWS_724,2014-06-23,NA,22.5,0,NA,,,
AWS_725,2014-06-23,20.8,23.1,0,1.6,,,
AWS_726,2014-06-23,21.1,22.3,0,2.3,,,
AWS_727,2014-06-23,18.8,22.1,0,1.2,,,
AWS_751,2014-06-23,19.4,23,0,1.4,,,
AWS_752,2014-06-23,19.7,22.9,0,1.6,,,
AWS_753,2014-06-23,15.6,19.3,0,0.6,,,
AWS_779,2014-06-23,21.3,23.7,0,1.2,,,
AWS_780,2014-06-23,20.4,22.9,0,1.2,,,
AWS_781,2014-06-23,20.2,22.4,0,1.9,,,
AWS_782,2014-06-23,17.1,20.3,0,1.7,,,
AWS_792,2014-06-23,20.5,23.7,0,1.3,,,
AWS_793,2014-06-23,21.6,25.1,0,1.3,,,
AWS_855,2014-06-23,21.2,22.7,0,2.7,,,
AWS_870,2014-06-23,13.2,16.5,0,2,,,
AWS_871,2014-06-23,12.5,16.3,0,1.9,,,
AWS_884,2014-06-23,19.6,21.7,0,1.1,,,
AWS_885,2014-06-23,19.3,21.7,0,1.4,,,
ASOS_184,2014-06-24,22.2,24.4,0,3.4,69,82.5,8.6
ASOS_185,2014-06-24,21.8,25.7,0,4.5,76,91.4,9.6
ASOS_188,2014-06-24,21.4,24.9,0,1.7,73,88.8,7.8
ASOS_189,2014-06-24,22.1,26,0,2.5,73,84.9,10
AWS_328,2014-06-24,23.2,28.4,0,2.2,,,
AWS_329,2014-06-24,23.2,28.4,0,2.2,,,
AWS_330,2014-06-24,21.7,26.9,0,2.3,,,
AWS_685,2014-06-24,22.1,27.6,0,2.9,,,
AWS_724,2014-06-24,22.2,23.7,0,3,,,
AWS_725,2014-06-24,21.7,24.5,0,2.9,,,
AWS_726,2014-06-24,21.3,23.1,0,3.8,,,
AWS_727,2014-06-24,20,23.8,0,1.5,,,
AWS_751,2014-06-24,20,25,0,1.7,,,
AWS_752,2014-06-24,20.6,24.1,0,1.8,,,
AWS_753,2014-06-24,16.4,20.7,0,0.9,,,
AWS_779,2014-06-24,22.1,24.3,0,1.8,,,
AWS_780,2014-06-24,21,25.2,0,1.8,,,
AWS_781,2014-06-24,21.1,24.4,0,3.3,,,
AWS_782,2014-06-24,17,21.2,0,1.5,,,
AWS_792,2014-06-24,21.1,25.4,0,1.6,,,
AWS_793,2014-06-24,21.5,24.8,0,2.3,,,
AWS_855,2014-06-24,21.5,23.3,0,3.9,,,
AWS_870,2014-06-24,13,18.6,0,2.1,,,
AWS_871,2014-06-24,12.6,19.2,0,2,,,
AWS_884,2014-06-24,20.8,25.9,0,2,,,
AWS_885,2014-06-24,20.2,24.9,0,1.7,,,
ASOS_184,2014-06-25,21.9,23.7,0,1.8,76,82,0
ASOS_185,2014-06-25,20.8,22.9,0,2.5,79,91.5,0
ASOS_188,2014-06-25,20.8,23.4,0,1.3,78,89,0
ASOS_189,2014-06-25,21.4,23.5,0,0.9,80,86.3,0
AWS_328,2014-06-25,20.4,22.7,0,0.8,,,
AWS_329,2014-06-25,20.4,22.7,0,0.8,,,
AWS_330,2014-06-25,18.9,22,0,1,,,
AWS_685,2014-06-25,20.1,22.7,0,1.2,,,
AWS_724,2014-06-25,22,23.8,0,NA,,,
AWS_725,2014-06-25,21.4,24.5,0,1.3,,,
AWS_726,2014-06-25,21,22.1,0,1.7,,,
AWS_727,2014-06-25,18.9,21.4,0,1.2,,,
AWS_751,2014-06-25,19.5,22.9,0,1.2,,,
AWS_752,2014-06-25,19.6,21.8,0,1.5,,,
AWS_753,2014-06-25,15.4,19,0,0.3,,,
AWS_779,2014-06-25,21.4,23.4,0,1.1,,,
AWS_780,2014-06-25,20.4,22.9,0,0.9,,,
AWS_781,2014-06-25,20.6,23.3,0,1.2,,,
AWS_782,2014-06-25,16.8,19.8,0,1.3,,,
AWS_792,2014-06-25,20.5,23.2,0,1.2,,,
AWS_793,2014-06-25,20.9,23.5,0,1.2,,,
AWS_855,2014-06-25,21.1,22.6,0,1.9,,,
AWS_870,2014-06-25,12.9,16.9,0,1.5,,,
AWS_871,2014-06-25,12.4,16.3,0,1.5,,,
AWS_884,2014-06-25,19.2,21.1,0,0.9,,,
AWS_885,2014-06-25,18.8,21.2,0,1.7,,,
ASOS_184,2014-06-26,22.2,25.6,0.1,2.2,54,79.4,0
ASOS_185,2014-06-26,21.1,22.9,0,2.3,78,87.9,0.2
ASOS_188,2014-06-26,20.8,22.7,0.1,1,80,91.1,0
ASOS_189,2014-06-26,21.5,23,0.4,2,79,85.8,0
AWS_328,2014-06-26,21.3,22.4,0,1.7,,,
AWS_329,2014-06-26,21.3,22.4,0,1.7,,,
AWS_330,2014-06-26,20.2,21.9,0,2.1,,,
AWS_685,2014-06-26,20.8,22.2,0,2.3,,,
AWS_724,2014-06-26,21.6,23.8,0,NA,,,
AWS_725,2014-06-26,21.3,23.4,0,1.1,,,
AWS_726,2014-06-26,20.6,21.9,0,3.8,,,
AWS_727,2014-06-26,18.7,20.8,0,0.9,,,
AWS_751,2014-06-26,19.1,21.7,1,2.1,,,
AWS_752,2014-06-26,20,21.5,0,1.6,,,
AWS_753,2014-06-26,15.5,17.7,0.5,0.2,,,
AWS_779,2014-06-26,21.2,23.1,0,1,,,
AWS_780,2014-06-26,20.5,22.7,1,1.4,,,
AWS_781,2014-06-26,20.5,22.9,0,1.7,,,
AWS_782,2014-06-26,16.2,18.3,3,2.1,,,
AWS_792,2014-06-26,20.2,22.2,0.5,0.8,,,
AWS_793,2014-06-26,21.2,22.5,0,3,,,
AWS_855,2014-06-26,21,21.8,0,5.2,,,
AWS_870,2014-06-26,12.7,14.1,2.5,2.3,,,
AWS_871,2014-06-26,12.5,15.1,0,3.1,,,
AWS_884,2014-06-26,19.8,21,0,2.5,,,
AWS_885,2014-06-26,18.7,21,1,1.6,,,
ASOS_184,2014-06-27,23,25.4,0,2.7,61,81.5,9.5
ASOS_185,2014-06-27,22.1,26.7,0,3.6,67,85.8,7.6
ASOS_188,2014-06-27,23.1,26.1,0,2.6,60,80.1,10
ASOS_189,2014-06-27,23.7,28,0,2.1,58,75.8,9.2
AWS_328,2014-06-27,22.6,25.9,0,1,,,
AWS_329,2014-06-27,22.6,25.9,0,1,,,
AWS_330,2014-06-27,21,25.2,0,1.4,,,
AWS_685,2014-06-27,22.3,27.6,0,1.9,,,
AWS_724,2014-06-27,22.6,25.2,0,NA,,,
AWS_725,2014-06-27,22.4,25.3,0,2.5,,,
AWS_726,2014-06-27,22,24.7,0,2.9,,,
AWS_727,2014-06-27,20.7,25.2,0,1.9,,,
AWS_751,2014-06-27,21.1,25.3,0,2,,,
AWS_752,2014-06-27,21.1,25,0,2.1,,,
AWS_753,2014-06-27,16.5,21.8,0,1,,,
AWS_779,2014-06-27,22.7,27.1,0,2.5,,,
AWS_780,2014-06-27,23,28.3,0,2.4,,,
AWS_781,2014-06-27,21.6,24,0,2.2,,,
AWS_782,2014-06-27,18.4,22.1,0.5,2.3,,,
AWS_792,2014-06-27,23.1,26.6,0,2.5,,,
AWS_793,2014-06-27,23,26.6,0,1.9,,,
AWS_855,2014-06-27,22.6,25.6,0,2.8,,,
AWS_870,2014-06-27,14.4,18.5,0,1.7,,,
AWS_871,2014-06-27,14.7,20,0,1.9,,,
AWS_884,2014-06-27,21.6,26.2,0,1.8,,,
AWS_885,2014-06-27,21.6,26,0,2.7,,,
ASOS_184,2014-06-28,23.4,25.9,0,3.5,64,78.4,9.8
ASOS_185,2014-06-28,22.2,26.2,0,5.6,81,92,9
ASOS_188,2014-06-28,23.4,27.7,0,3.5,58,74.3,8.5
ASOS_189,2014-06-28,23.8,27.9,0,1.4,54,71.6,11.2
AWS_328,2014-06-28,23.2,28.9,0,2,,,
AWS_329,2014-06-28,23.2,28.9,0,2,,,
AWS_330,2014-06-28,21.3,26.9,0,2.1,,,
AWS_685,2014-06-28,22.4,28.2,0,2.6,,,
AWS_724,2014-06-28,23,25.4,0,3.4,,,
AWS_725,2014-06-28,22.7,26.5,0,5.3,,,
AWS_726,2014-06-28,21.7,23.9,0,5.1,,,
AWS_727,2014-06-28,19.8,24.4,0,1.6,,,
AWS_751,2014-06-28,21.3,25.2,0,2.5,,,
AWS_752,2014-06-28,21.2,25.3,0,3.8,,,
AWS_753,2014-06-28,15.3,20.3,0,0.6,,,
AWS_779,2014-06-28,22.6,25.6,0,1.9,,,
AWS_780,2014-06-28,22.1,27.1,0,1.4,,,
AWS_781,2014-06-28,22.6,26.5,0,5.5,,,
AWS_782,2014-06-28,19.5,22.4,0,3,,,
AWS_792,2014-06-28,23.4,27.3,0,3,,,
AWS_793,2014-06-28,22.9,27.2,0,3.1,,,
AWS_855,2014-06-28,22.2,24.5,0,4.6,,,
AWS_870,2014-06-28,15.2,19.2,0,3,,,
AWS_871,2014-06-28,13,17.5,0,2.4,,,
AWS_884,2014-06-28,21.4,26.2,0,1.6,,,
AWS_885,2014-06-28,21.7,25.4,0,2.1,,,
ASOS_184,2014-06-29,24.6,29.7,0,4.1,29,61.9,11.6
ASOS_185,2014-06-29,21.8,23.8,0,3.9,85,93.8,8.3
ASOS_188,2014-06-29,23.1,29.5,0,1.8,50,77.6,11.8
ASOS_189,2014-06-29,22.4,26.3,0,2.7,56,80,11.8
AWS_328,2014-06-29,23.5,28.8,0,2.3,,,
AWS_329,2014-06-29,23.5,28.8,0,2.3,,,
AWS_330,2014-06-29,23.2,28.6,0,2.7,,,
AWS_685,2014-06-29,22.9,29.5,0,3.1,,,
AWS_724,2014-06-29,23.2,24.8,0,4.1,,,
AWS_725,2014-06-29,23.9,28.4,0,2.5,,,
AWS_726,2014-06-29,21.9,24.3,0,3.9,,,
AWS_727,2014-06-29,21.6,28.1,0,2.1,,,
AWS_751,2014-06-29,23.5,28.8,0,2,,,
AWS_752,2014-06-29,21.6,26.4,0,1.9,,,
AWS_753,2014-06-29,18.1,22.5,0,1.8,,,
AWS_779,2014-06-29,23.2,29,0,2.4,,,
AWS_780,2014-06-29,21.5,26.9,0,2.6,,,
AWS_781,2014-06-29,23.6,30.3,0,3.3,,,
AWS_782,2014-06-29,21.5,25.2,0,2.5,,,
AWS_792,2014-06-29,22.8,30.4,0,2.1,,,
AWS_793,2014-06-29,22.2,25.1,0,2.2,,,
AWS_855,2014-06-29,22.1,24.8,0,3.2,,,
AWS_870,2014-06-29,16,19.7,0,4,,,
AWS_871,2014-06-29,14.2,18.7,0,3.7,,,
AWS_884,2014-06-29,21.8,27.8,0,2,,,
AWS_885,2014-06-29,22.2,28.5,0,2.4,,,
ASOS_184,2014-06-30,24.4,27.1,0,3.5,51,72.5,9.6
ASOS_185,2014-06-30,22.5,25.6,0,4,81,92.3,8.3
ASOS_188,2014-06-30,22.6,26.4,0,1.7,66,85.6,8.6
ASOS_189,2014-06-30,23.7,26.8,0,2.2,49,76.5,9.6
AWS_328,2014-06-30,24.3,30.1,0,2,,,
AWS_329,2014-06-30,24.3,30.1,0,2,,,
AWS_330,2014-06-30,23.5,29.1,0,2.5,,,
AWS_685,2014-06-30,23.5,27.4,0,2.6,,,
AWS_724,2014-06-30,23.6,25.5,0,3.1,,,
AWS_725,2014-06-30,23.3,27.2,0,2.3,,,
AWS_726,2014-06-30,22.3,24.8,0,3,,,
AWS_727,2014-06-30,22.5,27.7,0,2.1,,,
AWS_751,2014-06-30,22.5,28,0,1.6,,,
AWS_752,2014-06-30,22.5,27.1,0,1.7,,,
AWS_753,2014-06-30,18.7,22.6,0,1.7,,,
AWS_779,2014-06-30,23.3,26,0,2.1,,,
AWS_780,2014-06-30,22.5,25.9,0,1.9,,,
AWS_781,2014-06-30,22.9,26.3,0,2.7,,,
AWS_782,2014-06-30,20.8,24.2,0,1.7,,,
AWS_792,2014-06-30,22.4,27.6,0,1.3,,,
AWS_793,2014-06-30,22.9,25.9,0,2,,,
AWS_855,2014-06-30,22.4,25.2,0,3,,,
AWS_870,2014-06-30,16.4,20.1,0,3.6,,,
AWS_871,2014-06-30,14.6,19.7,0,2.8,,,
AWS_884,2014-06-30,22,25.4,0,1.8,,,
AWS_885,2014-06-30,21.2,26.2,0,1.5,,,
ASOS_184,2014-07-01,24.8,27.4,0,3,44,61,6
ASOS_185,2014-07-01,22.4,24.8,0,2.5,70,89.1,6.1
ASOS_188,2014-07-01,23.1,26.9,0,1.7,52,79.3,6.4
ASOS_189,2014-07-01,24,28.1,0,1.5,41,70.5,6.2
AWS_328,2014-07-01,23.6,27.4,0,1.2,,,
AWS_329,2014-07-01,23.6,27.4,0,1.2,,,
AWS_330,2014-07-01,22.4,26.7,0,1.6,,,
AWS_685,2014-07-01,23.4,27.6,0,1.9,,,
AWS_724,2014-07-01,23.6,25.6,0,3.3,,,
AWS_725,2014-07-01,23.8,27.7,0,2.3,,,
AWS_726,2014-07-01,22.3,24.8,0,2,,,
AWS_727,2014-07-01,22.2,27,0,1.6,,,
AWS_751,2014-07-01,22.9,28.4,0,1.4,,,
AWS_752,2014-07-01,21.9,26.8,0,1.5,,,
AWS_753,2014-07-01,18.6,23.3,0,0.7,,,
AWS_779,2014-07-01,23.5,27.3,0,1.7,,,
AWS_780,2014-07-01,22.6,26.9,0,1.5,,,
AWS_781,2014-07-01,23.4,27.8,0,2.5,,,
AWS_782,2014-07-01,20.4,24.5,0,1.7,,,
AWS_792,2014-07-01,23.2,27.8,0,1.6,,,
AWS_793,2014-07-01,22.9,27.8,0,1.3,,,
AWS_855,2014-07-01,22.8,25.6,0,2.1,,,
AWS_870,2014-07-01,16,19.6,0,1.6,,,
AWS_871,2014-07-01,14.3,19.5,0,1.4,,,
AWS_884,2014-07-01,22.8,26.2,0,1.5,,,
AWS_885,2014-07-01,21.5,26.3,0,2.1,,,
ASOS_184,2014-07-02,21.8,23,10.6,1.7,63,82.8,0
ASOS_185,2014-07-02,20.6,22.7,16.3,6.5,74,93.4,0
ASOS_188,2014-07-02,21,22.5,19.3,2.4,80,92.3,0
ASOS_189,2014-07-02,21.3,24,34,2.1,61,91,0
AWS_328,2014-07-02,20.7,22.9,26,2,,,
AWS_329,2014-07-02,20.7,22.9,26,2,,,
AWS_330,2014-07-02,19.6,22.1,23,2.4,,,
AWS_685,2014-07-02,20.4,22.7,31,2.4,,,
AWS_724,2014-07-02,20.9,22.5,13,5.1,,,
AWS_725,2014-07-02,21.3,22.6,12.5,2.2,,,
AWS_726,2014-07-02,20.7,22.4,32.5,5,,,
AWS_727,2014-07-02,19.8,24,15.5,1.9,,,
AWS_751,2014-07-02,19.1,21,16.5,3.8,,,
AWS_752,2014-07-02,19.8,22,16,4,,,
AWS_753,2014-07-02,18,21.5,15,3,,,
AWS_779,2014-07-02,21.5,24.5,12,1.5,,,
AWS_780,2014-07-02,20.5,22,36,1.1,,,
AWS_781,2014-07-02,20.5,21.7,14.5,3.1,,,
AWS_782,2014-07-02,16.7,19.6,34,2.8,,,
AWS_792,2014-07-02,21.4,23.5,22,1.5,,,
AWS_793,2014-07-02,20.8,22.7,26,4.8,,,
AWS_855,2014-07-02,20.8,22.3,15.5,7.5,,,
AWS_870,2014-07-02,14,17.9,42,3.5,,,
AWS_871,2014-07-02,14.3,17.4,35.5,4.6,,,
AWS_884,2014-07-02,19.7,21.9,32.5,2.8,,,
AWS_885,2014-07-02,19,21.1,39.5,1.7,,,
ASOS_184,2014-07-03,23.5,26.4,0.6,4,66,85.9,4.1
ASOS_185,2014-07-03,21.5,23.1,0.2,6.4,88,98,0.8
ASOS_188,2014-07-03,23,25.6,1,2.9,78,88.8,3.3
ASOS_189,2014-07-03,23.2,26,2,2.7,72,89.3,3.5
AWS_328,2014-07-03,22.8,24.2,1,2.2,,,
AWS_329,2014-07-03,22.8,24.2,1,2.2,,,
AWS_330,2014-07-03,21.4,23.4,2,2.7,,,
AWS_685,2014-07-03,22.5,25.9,1.5,3.5,,,
AWS_724,2014-07-03,21.7,22.7,3,3.6,,,
AWS_725,2014-07-03,22.5,24.9,0.5,3,,,
AWS_726,2014-07-03,21.7,22.8,0.5,5.1,,,
AWS_727,2014-07-03,19.9,23.2,3,3.4,,,
AWS_751,2014-07-03,21.1,24.9,0.5,2.3,,,
AWS_752,2014-07-03,20.4,22.3,2,2.4,,,
AWS_753,2014-07-03,18.5,24.8,4,3.8,,,
AWS_779,2014-07-03,22.5,24.5,0.5,2.8,,,
AWS_780,2014-07-03,22.6,25.6,1,3,,,
AWS_781,2014-07-03,22.1,24,1,3.3,,,
AWS_782,2014-07-03,19.9,24.7,1.5,2.9,,,
AWS_792,2014-07-03,22.8,25.4,1,3.1,,,
AWS_793,2014-07-03,22.1,23.4,0.5,2.4,,,
AWS_855,2014-07-03,21.9,23.1,0,4.4,,,
AWS_870,2014-07-03,17.8,23.5,2.5,4.9,,,
AWS_871,2014-07-03,15.2,20.6,3,4.6,,,
AWS_884,2014-07-03,21.7,25,1.5,2.6,,,
AWS_885,2014-07-03,21.7,23.9,1,2.4,,,
ASOS_184,2014-07-04,22.9,24.2,0.1,2.5,74,86.8,0
ASOS_185,2014-07-04,21.9,23.9,0,4.8,88,93.8,0.9
ASOS_188,2014-07-04,23,26.9,0,1.9,69,86.6,0.8
ASOS_189,2014-07-04,23.8,27.2,0.5,1.1,67,83,0.6
AWS_328,2014-07-04,23.5,28.7,0,1.7,,,
AWS_329,2014-07-04,23.5,28.7,0,1.7,,,
AWS_330,2014-07-04,21.9,25.4,0,1.8,,,
AWS_685,2014-07-04,22.8,25.9,0.5,1.7,,,
AWS_724,2014-07-04,21.5,23.2,0.5,2,,,
AWS_725,2014-07-04,22.4,24.7,0,2.7,,,
AWS_726,2014-07-04,22.1,23.5,0,3.8,,,
AWS_727,2014-07-04,19.6,20.7,1.5,1.4,,,
AWS_751,2014-07-04,20.5,22.6,0.5,2.4,,,
AWS_752,2014-07-04,21,23.4,1.5,2.4,,,
AWS_753,2014-07-04,16.5,17.4,3.5,0.7,,,
AWS_779,2014-07-04,22.6,24.3,0.5,1.8,,,
AWS_780,2014-07-04,23,26.3,0,1.4,,,
AWS_781,2014-07-04,21.7,24.7,0,2.8,,,
AWS_782,2014-07-04,18,19.9,0.5,2.1,,,
AWS_792,2014-07-04,22.8,27.4,0,1.8,,,
AWS_793,2014-07-04,23.1,25.8,0,2.3,,,
AWS_855,2014-07-04,22.1,24,0,3.7,,,
AWS_870,2014-07-04,15.7,22.3,0.5,2,,,
AWS_871,2014-07-04,15.3,21.9,0,1.9,,,
AWS_884,2014-07-04,21.5,24.2,0.5,1.2,,,
AWS_885,2014-07-04,20.9,24.7,0,1.5,,,
ASOS_184,2014-07-05,22.3,24.2,13.5,3,58,74.9,0
ASOS_185,2014-07-05,20.2,22.1,40.6,4.8,75,91.5,0
ASOS_188,2014-07-05,21.9,23.3,15.6,1.6,76,92.1,0
ASOS_189,2014-07-05,21.6,23.3,38,2.9,67,81.5,0
AWS_328,2014-07-05,20.7,22.9,37,2.2,,,
AWS_329,2014-07-05,20.7,22.9,37,2.2,,,
AWS_330,2014-07-05,19.5,21.2,31.5,2.6,,,
AWS_685,2014-07-05,20.6,22.3,33,3.1,,,
AWS_724,2014-07-05,21.1,22.4,9.5,4.9,,,
AWS_725,2014-07-05,22.1,23.6,9.5,1.2,,,
AWS_726,2014-07-05,21.1,22.2,58,5.3,,,
AWS_727,2014-07-05,19.7,21.4,32.5,1,,,
AWS_751,2014-07-05,19.4,20.8,16,3.1,,,
AWS_752,2014-07-05,19.5,20.9,40,2.4,,,
AWS_753,2014-07-05,17.3,20,30.5,0.3,,,
AWS_779,2014-07-05,21.2,22.6,33.5,1.2,,,
AWS_780,2014-07-05,21.3,23.1,29.5,1.7,,,
AWS_781,2014-07-05,21.2,22.5,10,2.7,,,
AWS_782,2014-07-05,16.2,17.9,27,2.1,,,
AWS_792,2014-07-05,21.7,23.6,20,1.4,,,
